        "Cht": {
            "SD_101731010_02": "在敵方的回合中，如果敵方的從者進行攻擊，則會給予該從者-2/-0效果。",
            "SD_101731020_01": "只要這個從者在戰場上，自己的從者全體與新進入自己戰場的從者進行攻擊或受到攻擊時，給予的傷害不採計攻擊力，變更為給予與生命值等量的傷害。",
            "SD_101731020_02": "只要這個從者在戰場上，自己的從者全體與新進入自己戰場的從者進行攻擊或受到攻擊時，給予的傷害不採計攻擊力，變更為給予與生命值等量的傷害。",
            "SD_101733010": "[u][ffcd45]倒數[-][/u] 3\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]夢境白兔[-][/u]到戰場上。",
            "SD_101733020": "[u][ffcd45]倒數[-][/u] 5\n[u][ffcd45]入場曲[-][/u] 減少與「敵方的從者與敵方的護符總數」等量的[u][ffcd45]倒數[-][/u] 回合數。\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]守護仙狐[-][/u]到戰場上。",
            "SD_101733030": "[u][ffcd45]倒數[-][/u] 4\n自己的回合結束時，隨機將1張消費與本卡片的[u][ffcd45]倒數[-][/u] 數相同並有「[u][ffcd45]倒數[-][/u] 效果」的護符卡，由自己的牌堆召喚到戰場上。",
            "SD_101733040": "[u][ffcd45]倒數[-][/u] 5\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]聖翼的白龍[-][/u]到戰場上，並給予敵方的從者全體1點傷害。",
            "SD_101734010": "破壞雙方戰場上的全體從者。",
            "SD_101734020": "回復自己的主戰者與自己的從者全體3點生命值。",
            "SD_101734030": "破壞1個自己的從者，並回復主戰者與「該從者的生命值」等量的生命值，抽取同樣數量的卡片。",
            "SD_101741010_01": "[u][ffcd45]入場曲[-][/u] 破壞自己的全部護符。",
            "SD_101741010_02": "",
            "SD_101741020_01": "[u][ffcd45]疾馳[-][/u] \n自己的回合結束時，這個從者的生命值會回復至上限。",
            "SD_101741020_02": "[u][ffcd45]疾馳[-][/u] \n自己的回合結束時，這個從者的生命值會回復至上限。",
            "SD_101741030_01": "[u][ffcd45]入場曲[-][/u] 給予敵方從者全體2點傷害，並給予自己的其他從者全體+0/+2效果。",
            "SD_101741030_02": "",
            "SD_102011010_01": "",
            "SD_102011010_02": "",
            "SD_102011020_01": "[u][ffcd45]守護[-][/u] ",
            "SD_102011020_02": "[u][ffcd45]守護[-][/u] ",
            "SD_102014030": "破壞1個敵方的從者，\n並給予敵方的主戰者2點傷害。",
            "SD_102014040": "抽取3張卡片。",
            "SD_102021020_01": "自己的回合開始時，回復自己的主戰者2點生命值。",
            "SD_102021020_02": "自己的回合開始時，回復自己的主戰者2點生命值。",
            "SD_102021030_01": "",
            "SD_102021030_02": "[u][ffcd45]進化時[-][/u] 給予雙方的從者全體3點傷害。（包含這個從者）",
            "SD_102024010": "給予1個敵方的從者3點傷害。\n如果該從者為進化後狀態，則會由原本的3點傷害轉變為5點傷害。",
            "SD_102031020_01": "",
            "SD_102031020_02": "[u][ffcd45]進化時[-][/u] 使自己未進化的從者全部進化。（進化時的能力將無法發動）",
            "SD_102031030_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 如果自己的戰場上進化後的從者有2個以上，則會獲得+4/+2效果。",
            "SD_102031030_02": "[u][ffcd45]守護[-][/u] ",
            "SD_102041010_01": "[u][ffcd45]入場曲[-][/u] 使自己的EP轉變為3點。",
            "SD_102041010_02": "",
            "SD_102041020_01": "[u][ffcd45]入場曲[-][/u] 使1個敵方的從者或1個敵方的護符消失。",
            "SD_102041020_02": "",
            "SD_102111010_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有進化後的從者，則會使1個敵方的從者於下個回合無法進行攻擊。",
            "SD_102111010_02": "",
            "SD_102111020_01": "每當其他的從者進化時，增加1張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_102111020_02": "每當其他的從者進化時，增加1張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_102111030_01": "每當自己的其他從者進入戰場時，回復自己的主戰者1點生命值。",
            "SD_102111030_02": "每當自己的其他從者進入戰場時，回復自己的主戰者1點生命值。",
            "SD_102111040_01": "[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會獲得[u][ffcd45]潛行[-][/u] 效果。",
            "SD_102111040_02": "",
            "SD_102111060_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 增加2張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_102111060_02": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 增加2張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_102114050": "抽取1張卡片。\n本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會由原本抽取1張卡片轉變為抽取2張卡片。",
            "SD_102121010_01": "",
            "SD_102121010_02": "自己的回合結束時，給予隨機1個敵方的從者1點傷害。此行動將進行2次。",
            "SD_102121030_01": "[u][ffcd45]入場曲[-][/u] 依「自己的其他手牌張數」獲得+1/+1效果。",
            "SD_102121030_02": "",
            "SD_102121040_01": "[u][ffcd45]入場曲[-][/u] 增加2張[u][ffcd45]妖精[-][/u]卡片到手牌中，並使其消費轉變為0。",
            "SD_102121040_02": "",
            "SD_102124020": "隨機給予1個敵方的從者1點傷害。這個行動將進行與「本回合中已使用的卡片張數（包含這張卡片）」同等次數。",
            "SD_102131010_01": "自己的其他從者進行攻擊時，給予該從者+1/+0效果。",
            "SD_102131010_02": "[u][ffcd45]進化時[-][/u] 召喚2個[u][ffcd45]妖精[-][/u]到戰場上。\n自己的其他從者進行攻擊時，給予該從者+1/+0效果。",
            "SD_102131020_01": "[u][ffcd45]入場曲[-][/u] 使1個敵方的從者於下個回合無法進行攻擊。\n如果該從者的攻擊力為3以下，則會由原本的使之無法攻擊轉變為回到手牌中。",
            "SD_102131020_02": "",
            "SD_102131030_01": "[u][ffcd45]入場曲[-][/u] 到敵方的回合結束為止，給予自己的從者全體「從者、法術、護符，及主戰者的能力給予的傷害皆轉變為0」效果。（「攻擊所造成的傷害」不受影響）",
            "SD_102131030_02": "",
            "SD_102141010_01": "[u][ffcd45]入場曲[-][/u] 召喚1個[u][ffcd45]冰晶光芒‧伊芙[-][/u]到戰場上。\n本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會使該[u][ffcd45]冰晶光芒‧伊芙[-][/u]進化，並給予[u][ffcd45]守護[-][/u] 效果。",
            "SD_102141010_02": "",
            "SD_102211010_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有進化後的從者，則會獲得+1/+0與[u][ffcd45]潛行[-][/u] 效果。",
            "SD_102211010_02": "",
            "SD_102211020_01": "每當其他的從者進化時，召喚1個[u][ffcd45]騎士[-][/u]到戰場上。",
            "SD_102211020_02": "每當其他的從者進化時，召喚1個[u][ffcd45]騎士[-][/u]到戰場上。",
            "SD_102211040_01": "[u][ffcd45]入場曲[-][/u] 給予自己的士兵從者全體+1/+0效果。",
            "SD_102211040_02": "",
            "SD_102211050_01": "[u][ffcd45]入場曲[-][/u] 隨機將2張士兵卡，由自己的牌堆抽取到手牌中。",
            "SD_102211050_02": "",
            "SD_102211060_01": "[u][ffcd45]守護[-][/u] ",
            "SD_102211060_02": "[u][ffcd45]守護[-][/u] ",
            "SD_102214040": "到回合結束為止，\n給予1個自己的從者或1個敵方的從者+1/+0效果，並抽取1張卡片。",
            "SD_102221010_01": "",
            "SD_102221010_02": "[u][ffcd45]進化時[-][/u] 如果自己的戰場上有指揮官卡，則會獲得+1/+1效果。",
            "SD_102221020_01": "[u][ffcd45]必殺[-][/u] \n[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有指揮官卡，則會獲得[u][ffcd45]疾馳[-][/u] 效果。",
            "SD_102221020_02": "[u][ffcd45]必殺[-][/u] ",
            "SD_102221040_01": "[u][ffcd45]潛行[-][/u] \n[u][ffcd45]入場曲[-][/u] 召喚1個[u][ffcd45]甲賀女忍者[-][/u]到戰場上。",
            "SD_102221040_02": "[u][ffcd45]潛行[-][/u] ",
            "SD_102224040": "如果「敵方戰場上的從者數」多於自己戰場上的從者數，則會召喚1個[u][ffcd45]騎士[-][/u]到戰場上。\n給予1個敵方的從者2點傷害。",
            "SD_102231010_01": "[u][ffcd45]守護[-][/u] ",
            "SD_102231010_02": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]進化時[-][/u] 召喚與「敵方戰場上的從者數」等量的[u][ffcd45]戰盾衛士[-][/u]到戰場上。",
            "SD_102231030_01": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]列奧尼達的遺志[-][/u]到戰場上。",
            "SD_102231030_02": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]列奧尼達的遺志[-][/u]到戰場上。",
            "SD_102232020": "自己的回合結束時，給予自己的戰場上為[u][ffcd45]潛行[-][/u] 狀態的從者全體+1/+1效果。",
            "SD_102241010_01": "[u][ffcd45]突進[-][/u] \n這個從者無法攻擊敵方的主戰者，但1回合中可對敵方的從者進行14次攻擊。",
            "SD_102241010_02": "[u][ffcd45]突進[-][/u] \n這個從者無法攻擊敵方的主戰者，但1回合中可對敵方的從者進行14次攻擊。",
            "SD_102311020_01": "每當其他的從者進化時，發動[u][ffcd45]魔力增幅[-][/u]。",
            "SD_102311020_02": "每當其他的從者進化時，發動[u][ffcd45]魔力增幅[-][/u]。",
            "SD_102311050_01": "[u][ffcd45]魔力增幅[-][/u] 消費-1",
            "SD_102311050_02": "",
            "SD_102311060_01": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]土之魔片[-][/u]到戰場上。",
            "SD_102311060_02": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]土之魔片[-][/u]到戰場上。",
            "SD_102312040": "[u][ffcd45]入場曲[-][/u] 召喚1個[u][ffcd45]廢鐵巨像[-][/u]到戰場上。",
            "SD_102312050": "[u][ffcd45]入場曲[-][/u] 給予1個敵方的從者2點傷害。",
            "SD_102314010": "給予1個敵方的從者4點傷害。\n如果自己的戰場上有進化後的從者，則會抽取1張卡片。",
            "SD_102321010_01": "",
            "SD_102321010_02": "[u][ffcd45]進化時[-][/u] [u][ffcd45]土之秘術[-][/u] 召喚1個[u][ffcd45]守護者巨像[-][/u]到戰場上。",
            "SD_102321020_01": "[u][ffcd45]入場曲[-][/u] [u][ffcd45]土之秘術[-][/u] 使1個敵方的從者或1個敵方的護符變身為[u][ffcd45]泥塵巨像[-][/u]。",
            "SD_102321020_02": "",
            "SD_102324030": "召喚[ffcd45]<<CHARGE_COUNT+1>>個[-][u][ffcd45]泥塵巨像[-][/u] 到戰場上。\n[u][ffcd45]魔力增幅[-][/u] +1個",
            "SD_102324040": "召喚1個[u][ffcd45]冰結巨像[-][/u]到戰場上。",
            "SD_102331010_01": "",
            "SD_102331010_02": "[u][ffcd45]進化時[-][/u] 增加1張[u][ffcd45]紅蓮的法術[-][/u]卡片到手牌中。",
            "SD_102334020": "使1個[ffcd45]生命值為<<CHARGE_COUNT+1>>[-] 以下的敵方從者回到手牌中，並召喚[ffcd45]<<CHARGE_COUNT+1>>個[-] [u][ffcd45]雪人[-][/u]到戰場上。\n[u][ffcd45]魔力增幅[-][/u] 能指定的敵方從者生命值+1，召喚的[u][ffcd45]雪人[-][/u]+1個",
            "SD_102334030": "使生命值為2以下的敵方從者全部消失。\n[u][ffcd45]土之秘術[-][/u] 由原本的生命值2以下轉變為使生命值5以下的敵方從者全部消失。",
            "SD_102341010_01": "[u][ffcd45]入場曲[-][/u] [u][ffcd45]土之秘術[-][/u] 本回合結束時，如果這個從者仍在戰場上，則會使自己的其他從者攻擊力/生命值增為2倍。",
            "SD_102341010_02": "",
            "SD_102411010_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有進化後的從者，則會給予1個敵方的從者2點傷害。",
            "SD_102411010_02": "",
            "SD_102411020_01": "每當其他的從者進化時，獲得+2/+0效果。",
            "SD_102411020_02": "每當其他的從者進化時，獲得+2/+0效果。",
            "SD_102411040_01": "每當自己捨棄手牌中的卡片時，給予敵方的主戰者與「捨棄的卡片張數」等量的傷害。",
            "SD_102411040_02": "每當自己捨棄手牌中的卡片時，給予敵方的主戰者與「捨棄的卡片張數」等量的傷害。",
            "SD_102411050_01": "",
            "SD_102411050_02": "",
            "SD_102411060_01": "[u][ffcd45]入場曲[-][/u] 如果[u][ffcd45]覺醒[-][/u] 狀態已發動，召喚1隻[u][ffcd45]虎鯨[-][/u]到戰場上。",
            "SD_102411060_02": "",
            "SD_102414030": "隨機捨棄1張手牌中消費最低的卡片，並抽取3張卡片。",
            "SD_102421010_01": "",
            "SD_102421010_02": "[u][ffcd45]進化時[-][/u] 如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會使1個自己的其他從者變身為[u][ffcd45]飛龍[-][/u]。",
            "SD_102421020_01": "[u][ffcd45]入場曲[-][/u] 破壞1個已受到傷害的敵方從者。",
            "SD_102421020_02": "",
            "SD_102421040_01": "每當自己捨棄手牌中的卡片時，給予其他從者全體與「捨棄的卡片張數」等量的傷害。",
            "SD_102421040_02": "每當自己捨棄手牌中的卡片時，給予其他從者全體與「捨棄的卡片張數」等量的傷害。",
            "SD_102424030": "給予隨機1個敵方的從者2點傷害，此行動將進行2次。\n隨機捨棄1張手牌中消費最低的卡片。",
            "SD_102431010_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 召喚1隻[u][ffcd45]虎鯨[-][/u]到戰場上。",
            "SD_102431010_02": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]進化時[-][/u] 使自己的[u][ffcd45]虎鯨[-][/u]全部進化。",
            "SD_102432020": "自己的回合開始時，召喚1隻[u][ffcd45]風暴巨龍[-][/u]到戰場上。",
            "SD_102432030": "每當自己捨棄手牌中的卡片時，抽取與「捨棄的卡片張數」等張數的卡片。",
            "SD_102442010": "[u][ffcd45]入場曲[-][/u] 如果[u][ffcd45]覺醒[-][/u] 狀態已發動，使自己的手牌中消費為3以下的卡片全部變身為[u][ffcd45]地獄火魔龍[-][/u]。\n如果[u][ffcd45]覺醒[-][/u] 狀態已發動，則會使每張消費為3以下的卡片加入自己的手牌中時變身為[u][ffcd45]地獄火魔龍[-][/u]。",
            "SD_102511010_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有進化後的從者，則會召喚1個[u][ffcd45]怨靈[-][/u]到戰場上。",
            "SD_102511010_02": "",
            "SD_102511020_01": "每當其他的從者進化時，自己的墓場+2。",
            "SD_102511020_02": "每當其他的從者進化時，自己的墓場+2。",
            "SD_102511030_01": "[u][ffcd45]謝幕曲[-][/u] 給予隨機1個自己的從者+2/+0效果。",
            "SD_102511030_02": "[u][ffcd45]謝幕曲[-][/u] 給予隨機1個自己的從者+2/+0效果。",
            "SD_102511040_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] [u][ffcd45]死靈術[-][/u] 4； 獲得+2/+1效果。",
            "SD_102511040_02": "[u][ffcd45]守護[-][/u] ",
            "SD_102511060_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 自己的墓場+2。",
            "SD_102511060_02": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]謝幕曲[-][/u] 自己的墓場+2。",
            "SD_102514050": "破壞1個生命值為3以下的敵方從者。\n如果自己的墓場內卡片張數為4以上，則轉變為可指定1個生命值為4以上的敵方從者。如果指定生命值為4以上的敵方從者，則會發動[u][ffcd45]死靈術[-][/u] 4； 破壞該從者。",
            "SD_102521010_01": "",
            "SD_102521010_02": "[u][ffcd45]進化時[-][/u] [u][ffcd45]死靈術[-][/u] 6； 召喚1個[u][ffcd45]巫妖[-][/u]到戰場上。",
            "SD_102521020_01": "[u][ffcd45]必殺[-][/u] \n[u][ffcd45]入場曲[-][/u] [u][ffcd45]死靈術[-][/u] 4； 獲得[u][ffcd45]疾馳[-][/u] 效果。",
            "SD_102521020_02": "[u][ffcd45]必殺[-][/u] ",
            "SD_102521040_01": "[u][ffcd45]謝幕曲[-][/u] 召喚2個[u][ffcd45]骷髏士兵[-][/u]到戰場上。",
            "SD_102521040_02": "[u][ffcd45]謝幕曲[-][/u] 召喚2個[u][ffcd45]骷髏士兵[-][/u]到戰場上。",
            "SD_102524030": "複製自己在本次對戰裡已被破壞的從者卡中消費最高的1張，並將該卡片加入自己的手牌中。\n（如果消費最高的從者卡有複數張，則會隨機在其中選擇1張）",
            "SD_102531010_01": "",
            "SD_102531010_02": "[u][ffcd45]進化時[-][/u] [u][ffcd45]亡者召還[-][/u] 8",
            "SD_102533010": "[u][ffcd45]倒數[-][/u] 2\n自己的回合結束時，抽取1張卡片。\n每當自己發動[u][ffcd45]死靈術[-][/u] 時，使這個護符增加1回合[u][ffcd45]倒數[-][/u] 。",
            "SD_102533020": "[u][ffcd45]倒數[-][/u] 2\n[u][ffcd45]入場曲[-][/u] 自己的墓場+13。\n[u][ffcd45]謝幕曲[-][/u] 使自己的墓場變為0。",
            "SD_102541010_01": "[u][ffcd45]入場曲[-][/u] 與自己的回合開始時，由[u][ffcd45]絕對速度的甲蟲[-][/u]，[u][ffcd45]絕對死亡的毒蜂[-][/u]，[u][ffcd45]絕對守護的魔蠍[-][/u]之中，隨機召喚1隻到戰場上。",
            "SD_102541010_02": "自己的回合開始時，由[u][ffcd45]絕對速度的甲蟲[-][/u]，[u][ffcd45]絕對死亡的毒蜂[-][/u]，[u][ffcd45]絕對守護的魔蠍[-][/u]之中，隨機召喚1隻到戰場上。",
            "SD_102611010_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有進化後的從者，則會獲得+1/+0與[u][ffcd45]吸血[-][/u] 效果。",
            "SD_102611010_02": "",
            "SD_102611020_01": "每當其他的從者進化時，給予敵方的主戰者1點傷害，並回復自己的主戰者1點生命值。",
            "SD_102611020_02": "每當其他的從者進化時，給予敵方的主戰者1點傷害，並回復自己的主戰者1點生命值。",
            "SD_102611030_01": "[u][ffcd45]入場曲[-][/u] 如果[u][ffcd45]復仇[-][/u] 狀態已發動，則會獲得+2/+2效果。",
            "SD_102611030_02": "",
            "SD_102611040_01": "[u][ffcd45]謝幕曲[-][/u] 給予自己的主戰者2點傷害。",
            "SD_102611040_02": "[u][ffcd45]謝幕曲[-][/u] 給予自己的主戰者2點傷害。",
            "SD_102611060_01": "自己的回合結束時，給予自己的主戰者1點傷害，並召喚1隻[u][ffcd45]叢林蝙蝠[-][/u]到戰場上。",
            "SD_102611060_02": "自己的回合結束時，給予自己的主戰者1點傷害，並召喚1隻[u][ffcd45]叢林蝙蝠[-][/u]到戰場上。",
            "SD_102614050": "給予1個敵方的從者2點傷害。回復自己的主戰者2點生命值。",
            "SD_102621010_01": "",
            "SD_102621010_02": "[u][ffcd45]進化時[-][/u] 如果[u][ffcd45]復仇[-][/u] 狀態已發動，則會破壞1個敵方從者。",
            "SD_102621020_01": "[u][ffcd45]入場曲[-][/u] 如果[u][ffcd45]復仇[-][/u] 狀態未發動，則給予自己的主戰者4點傷害。",
            "SD_102621020_02": "",
            "SD_102624030": "給予自己的主戰者與「敵方戰場上的從者數」等量的傷害，\n並召喚與「敵方戰場上的從者數」等量的[u][ffcd45]叢林蝙蝠[-][/u]到戰場上。",
            "SD_102624040": "到回合結束為止，給予1個自己的從者「[u][ffcd45]攻擊時[-][/u] 如果對從者進行攻擊，則會在計算傷害之前便破壞目標從者」效果。",
            "SD_102631010_01": "[u][ffcd45]入場曲[-][/u] 使雙方的主戰者生命值轉變為10。（如果主戰者的生命值在9以下則會回復至10，生命值在11以上則會受到降至10的傷害）",
            "SD_102631010_02": "",
            "SD_102631030_01": "每當有[u][ffcd45]叢林蝙蝠[-][/u]進入自己的戰場時，給予敵方的主戰者1點傷害。",
            "SD_102631030_02": "[u][ffcd45]進化時[-][/u] 召喚1隻[u][ffcd45]叢林蝙蝠[-][/u]到戰場上。\n每當有[u][ffcd45]叢林蝙蝠[-][/u]進入自己的戰場時，給予敵方的主戰者1點傷害。",
            "SD_102632020": "自己的回合結束時，如果自己的戰場上有[u][ffcd45]叢林蝙蝠[-][/u]，則會再召喚1隻到戰場上。\n回合結束時，如果自己戰場上的卡片總數包含[u][ffcd45]叢林蝙蝠[-][/u]在內共有4張，則會再召喚1隻到戰場上，且給予敵方的主戰者與「自己戰場上的[u][ffcd45]叢林蝙蝠[-][/u]數量」等量的傷害，並破壞這個護符。",
            "SD_102641010_01": "只要這個從者在戰場上，在自己的回合中，自己的主戰者所受的全部傷害都將轉移到敵方的主戰者身上。",
            "SD_102641010_02": "只要這個從者在戰場上，在自己的回合中，自己的主戰者所受的全部傷害都將轉移到敵方的主戰者身上。",
            "SD_102711010_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有進化後的從者，則會獲得+0/+2與[u][ffcd45]守護[-][/u] 效果。",
            "SD_102711010_02": "",
            "SD_102711020_01": "[u][ffcd45]入場曲[-][/u] 給予1個自己的其他從者[u][ffcd45]突進[-][/u] 效果。",
            "SD_102711020_02": "",
            "SD_102711030_01": "敵方的能力無法指定此卡片。",
            "SD_102711030_02": "敵方的能力無法指定此卡片。",
            "SD_102711050_01": "[u][ffcd45]入場曲[-][/u] 使1個自己的護符減少1回合[u][ffcd45]倒數[-][/u] 。",
            "SD_102711050_02": "",
            "SD_102713010": "[u][ffcd45]倒數[-][/u] 4\n每當自己的從者進化時，這個護符減少1回合[u][ffcd45]倒數[-][/u] 。\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]金剛神鷹[-][/u]到戰場上。",
            "SD_102714040": "回復自己的主戰者或1個自己的從者2點生命值，並抽取1張卡片。",
            "SD_102721010_01": "",
            "SD_102721010_02": "[u][ffcd45]進化時[-][/u] 破壞1個敵方的從者。",
            "SD_102721030_01": "[u][ffcd45]入場曲[-][/u] 回復自己的主戰者3點生命值，並抽取1張卡片。",
            "SD_102721030_02": "",
            "SD_102723010": "[u][ffcd45]倒數[-][/u] 3\n[u][ffcd45]謝幕曲[-][/u] 召喚1隻[u][ffcd45]神聖獵鷹[-][/u]與1隻[u][ffcd45]聖炎猛虎[-][/u]到戰場上。",
            "SD_102723020": "[u][ffcd45]倒數[-][/u] 1\n[u][ffcd45]謝幕曲[-][/u] 使生命值為2以下的敵方從者全部消失。",
            "SD_102731010_01": "",
            "SD_102731010_02": "[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]幻朧之月[-][/u]到戰場上。",
            "SD_102731030_01": "[u][ffcd45]入場曲[-][/u] 使1個自己的護符減少3回合[u][ffcd45]倒數[-][/u] ，並給予敵方的主戰者3點傷害。",
            "SD_102731030_02": "",
            "SD_102732020": "每當自己的主戰者回復生命值，給予自己的從者全體+1/+1效果。",
            "SD_102743010": "[u][ffcd45]倒數[-][/u] 1\n[u][ffcd45]謝幕曲[-][/u] 召喚1個[u][ffcd45]覺醒的熾天使[-][/u]到戰場上。",
            "SD_103011030_01": "[u][ffcd45]入場曲[-][/u] 隨機將1張消費為2以下的從者卡，由自己的牌堆抽取到手牌中。",
            "SD_103011030_02": "",
            "SD_103011040_01": "[u][ffcd45]入場曲[-][/u] 如果自己的戰場上有消費為5以上的中立從者，則會獲得+2/+2效果。",
            "SD_103011040_02": "",
            "SD_103011050_01": "[u][ffcd45]入場曲[-][/u] 給予敵方的主戰者或1個敵方的從者1點傷害。",
            "SD_103011050_02": "",
            "SD_103011060_01": "[u][ffcd45]入場曲[-][/u] 依「敵方從者中的最高攻擊力」獲得+1/+0效果。",
            "SD_103011060_02": "",
            "SD_103012020": "每當自己的中立從者進入戰場時，給予該中立從者+1/+0效果。",
            "SD_103021020_01": "",
            "SD_103021020_02": "[u][ffcd45]進化時[-][/u] 增加1張[u][ffcd45]迷你哥布林法師[-][/u]到手牌中，並使其消費轉變為0。",
            "SD_103021030_01": "",
            "SD_103021030_02": "[u][ffcd45]進化時[-][/u] 給予敵方的主戰者或1個敵方的從者1點傷害。",
            "SD_103021040_01": "[u][ffcd45]入場曲[-][/u] 增加1張[u][ffcd45]絕世大蘿蔔[-][/u]卡片到手牌中。",
            "SD_103021040_02": "",
            "SD_103024010": "破壞1個敵方的從者。\n[u][ffcd45]爆能強化[-][/u] 8； 隨後，增加1張[u][ffcd45]撒旦的從魔[-][/u]卡片到手牌中。",
            "SD_103031010_01": "[u][ffcd45]入場曲[-][/u] 隨機將1張護符卡由牌堆抽取到手牌中。",
            "SD_103031010_02": "",
            "SD_103031020_01": "",
            "SD_103031020_02": "[u][ffcd45]進化時[-][/u] 給予1個敵方的從者2點傷害。如果該從者為中立從者，則由原本的2點傷害轉變為5點傷害。",
            "SD_103031030_01": "[u][ffcd45]入場曲[-][/u] 給予消費為2以上的其他從者全體1點傷害，消費為1以下的從者則會給予2點傷害。",
            "SD_103031030_02": "",
            "SD_103041010_01": "如果敵方戰場上的從者數為2個以上，則這個從者無法攻擊敵方的主戰者。\n[u][ffcd45]入場曲[-][/u] 破壞全部其他的從者。",
            "SD_103041010_02": "如果敵方戰場上的從者數為2個以上，則這個從者無法攻擊敵方的主戰者。",
            "SD_103041020_01": "[u][ffcd45]入場曲[-][/u] 使1張手牌中的中立從者卡進入戰場，並給予該從者[u][ffcd45]突進[-][/u] 與「自己的回合結束時返回手牌中」效果。",
            "SD_103041020_02": "",
            "SD_103111030_01": "[u][ffcd45]突進[-][/u] \n[u][ffcd45]入場曲[-][/u] 增加1張[u][ffcd45]妖精[-][/u]卡片到手牌中。",
            "SD_103111030_02": "[u][ffcd45]突進[-][/u] ",
            "SD_103111040_01": "[u][ffcd45]謝幕曲[-][/u] 增加1張[u][ffcd45]精靈的詛咒[-][/u]卡片到手牌中。",
            "SD_103111040_02": "[u][ffcd45]謝幕曲[-][/u] 增加1張[u][ffcd45]精靈的詛咒[-][/u]卡片到手牌中。",
            "SD_103111050_01": "[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會獲得+1/+1效果。",
            "SD_103111050_02": "",
            "SD_103111060_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 依「自己的其他手牌張數」獲得+1/+0效果。",
            "SD_103111060_02": "[u][ffcd45]守護[-][/u] ",
            "SD_103114020": "到回合結束為止，給予1個敵方的從者-10/-0效果。\n[u][ffcd45]爆能強化[-][/u] 5； 由原本到回合結束為止-10/-0，轉變為破壞該從者。",
            "SD_103121020_01": "[u][ffcd45]入場曲[-][/u] 使1個敵方從者的生命值轉變為1。",
            "SD_103121020_02": "[u][ffcd45]進化時[-][/u] 給予1個敵方的從者1點傷害。",
            "SD_103121030_01": "[u][ffcd45]入場曲[-][/u] [u][ffcd45]爆能強化[-][/u] 6； 使1個敵方的從者變身為[u][ffcd45]雪人[-][/u]。",
            "SD_103121030_02": "",
            "SD_103121040_01": "[u][ffcd45]入場曲[-][/u] 使1張手牌中消費為4以下的精靈卡消費轉變為0。",
            "SD_103121040_02": "",
            "SD_103124010": "破壞1個消費為2以下的敵方從者。\n本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會由原本破壞1個消費2以下的從者轉變為破壞1個消費5以下的敵方從者或1個敵方的護符。",
            "SD_103131020_01": "每當自己的其他從者進入戰場時，給予該從者[u][ffcd45]突進[-][/u] 效果。",
            "SD_103131020_02": "每當自己的其他從者進入戰場時，給予該從者[u][ffcd45]突進[-][/u] 效果。",
            "SD_103131030_01": "[u][ffcd45]守護[-][/u] \n[u][ffcd45]入場曲[-][/u] 本回合中如果已經使用的卡片數為2張以上（不包含本卡片），則會給予敵方的主戰者與敵方的從者全體2點傷害。",
